id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
33234288,*Magical* Design Suite Faralda Crane Hotel,21831151,Faralda,,Oud-Noord,52.40017,4.89533,Private room,1285,1,0,,,4,347
33235798,ozy 2ppl apartment in hip & trendy Amsterdam East,250252338,Marvin,,Oostelijk Havengebied - Indische Buurt,52.36577,4.9372,Entire home/apt,130,2,3,2019-06-02,0.84,1,0
33236679,Luxurious two floor apartment with roof terrace!,19063095,Manon,,De Pijp - Rivierenbuurt,52.35192,4.89385,Entire home/apt,550,3,2,2019-06-17,0.76,1,4
33237358,*VERY* Center Canal in Amsterdam!!! (*LARGE!!*),86510109,Xavier,,Centrum-West,52.37016,4.89427,Entire home/apt,400,1,5,2019-06-30,1.38,1,342
33242128,Luxurious city center big top floor apartment!,250295351,Vincent,,Centrum-West,52.37337,4.88501,Entire home/apt,430,2,0,,,1,98
33244797,Lovely room in the heart of Vondelpark,185519027,Pablo,,Zuid,52.35114,4.84793,Private room,110,3,2,2019-04-29,0.76,1,0
33246644,New and big family house near city beach and park!,8818537,Karianne,,Geuzenveld - Slotermeer,52.3739,4.82072,Entire home/apt,175,5,1,2019-06-20,1,1,0
33247819,Comfortable apartment in the centre of Amsterdam,57634810,Gijs,,Centrum-Oost,52.36932,4.89776,Entire home/apt,105,2,15,2019-06-05,5.17,1,0
33259044,"Trendy, spacious appartment next to Vondelpark",65353244,Olivier,,De Baarsjes - Oud-West,52.35753,4.8586,Entire home/apt,300,3,3,2019-06-02,1.14,1,65
33259178,Fantastic 2p apartment in lively west area,113977564,Willem,,Bos en Lommer,52.38024,4.84783,Entire home/apt,79,2,4,2019-06-24,1.20,62,0
33259235,"TWENTY EIGHT - Our fully equipped two bedroom apartment offer an own kitchen, comfortable beds, a beautiful living room",249828335,Sophie,,Zuid,52.34279,4.8569,Entire home/apt,999,1,0,,,3,347
33260347,Charming apartment @ West with balcony & park view,250453791,Ivan,,Slotervaart,52.36845,4.84861,Entire home/apt,150,3,4,2019-05-15,1.43,1,0
33260359,Amazing modern house + garden. Perfect for family!,107745142,Oscar,,Watergraafsmeer,52.35224,4.93531,Entire home/apt,159,2,4,2019-05-21,1.52,45,0
33260736,The windmill on the rooftop,750244,,,Oud-Oost,52.36358,4.92582,Entire home/apt,300,3,3,2019-04-29,1.07,1,23
33261779,Cozy room in the populair ‘Pijp’ area,19694689,Liek,,De Pijp - Rivierenbuurt,52.35248,4.89122,Private room,95,2,8,2019-06-24,2.93,1,19
33263183,Cozy house in calm North area | Free parking,84454553,Nico,,Oud-Noord,52.39093,4.95067,Entire home/apt,159,2,3,2019-05-05,1.25,9,0
33263466,Special home for 2p in top location!,113977564,Willem,,De Baarsjes - Oud-West,52.36189,4.8619,Entire home/apt,79,2,2,2019-06-10,2,62,0
33264277,Very nice apartment in vibrant 'Pijp' area,84453740,David,,De Pijp - Rivierenbuurt,52.34958,4.89158,Entire home/apt,79,2,5,2019-04-29,1.79,30,0
33268339,Stay in your comfort zone,28218333,Orhun,,Oostelijk Havengebied - Indische Buurt,52.36154,4.93718,Entire home/apt,100,14,1,2019-04-07,0.32,3,19
33268519,Sweet colourful house with airconditioning!,26865959,Kim,,Geuzenveld - Slotermeer,52.38057,4.82831,Entire home/apt,280,3,8,2019-06-29,2.79,1,145
33280916,Stylish central apartment for family or 2 couples,34516326,Julia,,Centrum-Oost,52.36458,4.91096,Entire home/apt,350,2,2,2019-04-22,0.70,3,47
33281314,Houseboat - Studio in the heart of Jordaan,11034212,Fabienne,,Centrum-West,52.38085,4.88134,Entire home/apt,150,3,2,2019-05-28,0.75,1,189
